Numer zadania,Nazwa zadania,Numer pola,£azik,Czas wystawienia,Czas zrealizowania
34,explore_point,explore_point_-4.4_2.2,Rover2,152.05000000000032,155.9000000000012
35,explore_point,explore_point_-4.4_2.4,Rover1,152.15000000000035,156.90000000000143
37,explore_point,explore_point_-4.4_2.8,Rover1,157.45000000000155,160.7500000000023
36,explore_point,explore_point_-4.4_2.6,Rover2,156.8000000000014,161.85000000000255
38,explore_point,explore_point_-4.4_3.0,Rover1,161.30000000000243,164.05000000000305
25,explore_point,explore_point_-4.4_0.4,Rover0,114.99999999999561,165.05000000000328
39,explore_point,explore_point_-4.4_3.2,Rover2,162.40000000000268,168.80000000000413
40,explore_point,explore_point_-4.4_3.4,Rover1,164.95000000000326,170.0000000000044
42,explore_point,explore_point_-4.4_3.8,Rover2,169.35000000000426,174.50000000000543
43,explore_point,explore_point_-4.4_4.0,Rover1,170.55000000000453,175.90000000000575
44,explore_point,explore_point_-4.4_4.2,Rover2,175.05000000000555,179.6000000000066
45,explore_point,explore_point_-4.4_4.4,Rover1,176.45000000000587,181.0000000000069
41,explore_point,explore_point_-4.4_3.6,Rover0,165.6000000000034,353.65000000004613
47,explore_point,explore_point_-4.2_-4.2,Rover1,181.55000000000703,369.15000000004966
49,explore_point,explore_point_-4.2_-3.8,Rover1,369.7000000000498,371.80000000005026
50,explore_point,explore_point_-4.2_-3.6,Rover1,372.3500000000504,375.050000000051
51,explore_point,explore_point_-4.2_-3.4,Rover1,375.6000000000511,378.30000000005174
52,explore_point,explore_point_-4.2_-3.2,Rover1,378.85000000005186,381.5500000000525
53,explore_point,explore_point_-4.2_-3.0,Rover1,382.1000000000526,384.8000000000532
46,explore_point,explore_point_-4.2_-4.4,Rover2,180.1500000000067,386.5000000000536
54,explore_point,explore_point_-4.2_-2.8,Rover1,385.35000000005334,388.10000000005397
56,explore_point,explore_point_-4.2_-2.4,Rover1,388.6500000000541,392.750000000055
57,explore_point,explore_point_-4.2_-2.2,Rover1,393.30000000005515,395.6000000000557
58,explore_point,explore_point_-4.2_-2.0,Rover1,396.1500000000558,398.2500000000563
55,explore_point,explore_point_-4.2_-2.6,Rover2,387.0500000000537,400.75000000005684
59,explore_point,explore_point_-4.2_-1.8,Rover1,398.8000000000564,401.75000000005707
61,explore_point,explore_point_-4.2_-1.4,Rover1,402.3000000000572,406.00000000005804
62,explore_point,explore_point_-4.2_-1.2,Rover1,406.45000000005814,407.6500000000584
63,explore_point,explore_point_-4.2_-1.0,Rover1,408.1000000000585,613.4499999999898
64,explore_point,explore_point_-4.2_-0.8,Rover1,613.9999999999893,616.4499999999871
60,explore_point,explore_point_-4.2_-1.6,Rover2,401.65000000005705,616.8499999999867
65,explore_point,explore_point_-4.2_-0.6,Rover1,617.3499999999863,619.3999999999844
48,explore_point,explore_point_-4.2_-4.0,Rover0,354.20000000004626,621.1999999999828
67,explore_point,explore_point_-4.2_-0.2,Rover1,619.9499999999839,624.6999999999796
69,explore_point,explore_point_-4.2_0.2,Rover1,625.2499999999791,629.0999999999756
66,explore_point,explore_point_-4.2_-0.4,Rover2,617.3499999999863,629.4999999999752
70,explore_point,explore_point_-4.2_0.4,Rover1,629.9999999999748,632.2499999999727
72,explore_point,explore_point_-4.2_0.8,Rover1,632.7999999999722,636.6999999999687
71,explore_point,explore_point_-4.2_0.6,Rover2,629.9999999999748,638.7999999999668
73,explore_point,explore_point_-4.2_1.0,Rover1,637.2499999999682,639.9999999999657
75,explore_point,explore_point_-4.2_1.4,Rover1,640.5499999999652,644.4499999999616
74,explore_point,explore_point_-4.2_1.2,Rover2,639.3499999999663,645.3499999999608
76,explore_point,explore_point_-4.2_1.6,Rover1,645.3499999999608,648.3499999999581
77,explore_point,explore_point_-4.2_1.8,Rover2,645.8999999999603,651.0499999999556
78,explore_point,explore_point_-4.2_2.0,Rover1,648.8999999999576,653.0499999999538
68,explore_point,explore_point_-4.2_0.0,Rover0,621.7499999999823,655.6499999999514
79,explore_point,explore_point_-4.2_2.2,Rover2,651.5999999999551,656.9999999999502
80,explore_point,explore_point_-4.2_2.4,Rover1,653.5999999999533,658.1999999999491
82,explore_point,explore_point_-4.2_2.8,Rover2,657.5499999999497,663.2999999999445
83,explore_point,explore_point_-4.2_3.0,Rover1,658.7499999999486,664.6999999999432
84,explore_point,explore_point_-4.2_3.2,Rover2,663.849999999944,668.3999999999398
85,explore_point,explore_point_-4.2_3.4,Rover1,665.2499999999427,669.3999999999389
86,explore_point,explore_point_-4.2_3.6,Rover2,669.299999999939,673.0999999999356
87,explore_point,explore_point_-4.2_3.8,Rover1,669.9499999999384,676.5499999999324
88,explore_point,explore_point_-4.2_4.0,Rover2,673.9499999999348,684.8499999999249
89,explore_point,explore_point_-4.2_4.2,Rover1,682.0999999999274,685.7499999999241
90,explore_point,explore_point_-4.2_4.4,Rover2,685.6999999999241,688.6999999999214
81,explore_point,explore_point_-4.2_2.6,Rover0,656.1999999999509,868.8999999997575
91,explore_point,explore_point_-4.0_-4.4,Rover1,686.2499999999236,1077.6999999995676
92,explore_point,explore_point_-4.0_-4.2,Rover2,689.1999999999209,1078.5999999995668
93,explore_point,explore_point_-4.0_-4.0,Rover0,869.449999999757,1079.549999999566
95,explore_point,explore_point_-4.0_-3.6,Rover2,1079.499999999566,1083.0999999995627
96,explore_point,explore_point_-4.0_-3.4,Rover0,1080.0999999995654,1084.5999999995613
94,explore_point,explore_point_-4.0_-3.8,Rover1,1078.5999999995668,1084.999999999561
98,explore_point,explore_point_-4.0_-3.0,Rover0,1085.4999999995605,1088.7499999995575
97,explore_point,explore_point_-4.0_-3.2,Rover2,1083.6499999995622,1090.0999999995563
99,explore_point,explore_point_-4.0_-2.8,Rover1,1085.4999999995605,1093.699999999553
100,explore_point,explore_point_-4.0_-2.6,Rover0,1089.299999999557,1095.0999999995518
101,explore_point,explore_point_-4.0_-2.4,Rover2,1090.6499999995558,1097.6499999995494
102,explore_point,explore_point_-4.0_-2.2,Rover1,1094.2499999995525,1100.0499999995473
103,explore_point,explore_point_-4.0_-2.0,Rover0,1095.6499999995513,1102.649999999545
104,explore_point,explore_point_-4.0_-1.8,Rover2,1098.199999999549,1104.799999999543
105,explore_point,explore_point_-4.0_-1.6,Rover1,1100.5999999995468,1107.5999999995404
106,explore_point,explore_point_-4.0_-1.4,Rover0,1103.1999999995444,1109.7999999995384
107,explore_point,explore_point_-4.0_-1.2,Rover2,1105.3499999995424,1111.7499999995366
108,explore_point,explore_point_-4.0_-1.0,Rover1,1108.14999999954,1114.549999999534
109,explore_point,explore_point_-4.0_-0.8,Rover0,1110.3499999995379,1116.749999999532
110,explore_point,explore_point_-4.0_-0.6,Rover2,1112.299999999536,1119.2999999995297
111,explore_point,explore_point_-4.0_-0.4,Rover1,1115.0999999995336,1121.4999999995277
112,explore_point,explore_point_-4.0_-0.2,Rover0,1117.2999999995316,1123.6999999995257
113,explore_point,explore_point_-4.0_0.0,Rover2,1119.8499999995292,1126.8499999995229
114,explore_point,explore_point_-4.0_0.2,Rover1,1122.0499999995272,1128.6499999995212
115,explore_point,explore_point_-4.0_0.4,Rover0,1124.2499999995252,1130.04999999952
116,explore_point,explore_point_-4.0_0.6,Rover2,1127.3999999995224,1323.8999999993437
117,explore_point,explore_point_-4.0_0.8,Rover1,1129.1999999995207,1325.699999999342
118,explore_point,explore_point_-4.0_1.0,Rover0,1130.5999999995195,1329.4999999993386
119,explore_point,explore_point_-4.0_1.2,Rover2,1324.4499999993432,1330.8499999993373
120,explore_point,explore_point_-4.0_1.4,Rover1,1326.2499999993415,1332.6499999993357
121,explore_point,explore_point_-4.0_1.6,Rover0,1330.049999999338,1335.2499999993333
122,explore_point,explore_point_-4.0_1.8,Rover2,1331.3999999993368,1337.9999999993308
123,explore_point,explore_point_-4.0_2.0,Rover1,1333.1999999993352,1340.1999999993288
124,explore_point,explore_point_-4.0_2.2,Rover0,1335.7999999993328,1342.7999999993265
125,explore_point,explore_point_-4.0_2.4,Rover2,1338.5499999993303,1345.549999999324
126,explore_point,explore_point_-4.0_2.6,Rover1,1340.7499999993283,1347.1499999993225
127,explore_point,explore_point_-4.0_2.8,Rover0,1343.349999999326,1349.1499999993207
128,explore_point,explore_point_-4.0_3.0,Rover2,1346.0999999993235,1351.8999999993182
129,explore_point,explore_point_-4.0_3.2,Rover1,1347.699999999322,1353.4999999993167
130,explore_point,explore_point_-4.0_3.4,Rover0,1349.6999999993202,1356.0999999993144
131,explore_point,explore_point_-4.0_3.6,Rover2,1352.4499999993177,1358.8499999993119
132,explore_point,explore_point_-4.0_3.8,Rover1,1354.0499999993162,1360.4499999993104
133,explore_point,explore_point_-4.0_4.0,Rover0,1356.6499999993139,1362.4499999993086
134,explore_point,explore_point_-4.0_4.2,Rover2,1359.3999999993114,1365.199999999306
135,explore_point,explore_point_-4.0_4.4,Rover1,1360.99999999931,1367.399999999304
136,explore_point,explore_point_-3.8_-4.4,Rover0,1362.999999999308,1586.6499999991047
139,explore_point,explore_point_-3.8_-3.8,Rover0,1587.1999999991042,1591.0499999991007
137,explore_point,explore_point_-3.8_-4.2,Rover2,1365.7499999993056,1591.4999999991003
138,explore_point,explore_point_-3.8_-4.0,Rover1,1367.9499999993036,1593.6499999990983
140,explore_point,explore_point_-3.8_-3.6,Rover0,1591.9499999990999,1594.8499999990972
141,explore_point,explore_point_-3.8_-3.4,Rover2,1591.9999999990998,1598.399999999094
142,explore_point,explore_point_-3.8_-3.2,Rover1,1594.1999999990978,1599.9999999990926
143,explore_point,explore_point_-3.8_-3.0,Rover0,1595.3999999990967,1601.799999999091
144,explore_point,explore_point_-3.8_-2.8,Rover2,1598.9499999990935,1605.3499999990877
146,explore_point,explore_point_-3.8_-2.4,Rover0,1602.3499999990904,1607.8499999990854
145,explore_point,explore_point_-3.8_-2.6,Rover1,1600.549999999092,1608.249999999085
148,explore_point,explore_point_-3.8_-2.0,Rover0,1608.7499999990846,1612.599999999081
147,explore_point,explore_point_-3.8_-2.2,Rover2,1605.8999999990872,1740.8499999989644
149,explore_point,explore_point_-3.8_-1.8,Rover1,1608.7499999990846,1742.449999998963
150,explore_point,explore_point_-3.8_-1.6,Rover0,1613.0999999990806,1744.649999998961
151,explore_point,explore_point_-3.8_-1.4,Rover2,1741.399999998964,1748.999999998957
152,explore_point,explore_point_-3.8_-1.2,Rover1,1742.9999999989625,1749.9999999989561
153,explore_point,explore_point_-3.8_-1.0,Rover0,1745.1999999989605,1751.5999999989547
154,explore_point,explore_point_-3.8_-0.8,Rover2,1749.8999999989562,1755.8999999989508
155,explore_point,explore_point_-3.8_-0.6,Rover1,1750.5499999989556,1756.3999999989503
156,explore_point,explore_point_-3.8_-0.4,Rover0,1752.1499999989542,1759.7499999989473
157,explore_point,explore_point_-3.8_-0.2,Rover2,1756.79999999895,1761.8999999989453
158,explore_point,explore_point_-3.8_0.0,Rover1,1756.8999999989499,1764.0999999989433
159,explore_point,explore_point_-3.8_0.2,Rover0,1760.2999999989468,1766.2999999989413
160,explore_point,explore_point_-3.8_0.4,Rover2,1762.4499999989448,1769.4499999989384
161,explore_point,explore_point_-3.8_0.6,Rover1,1764.6499999989428,1771.049999998937
162,explore_point,explore_point_-3.8_0.8,Rover0,1766.8499999989408,1773.8499999989344
163,explore_point,explore_point_-3.8_1.0,Rover2,1769.999999998938,1776.3999999989321
164,explore_point,explore_point_-3.8_1.2,Rover1,1771.5999999989365,1778.5999999989301
165,explore_point,explore_point_-3.8_1.4,Rover0,1774.399999998934,1780.7999999989281
166,explore_point,explore_point_-3.8_1.6,Rover2,1776.9499999989316,1782.9499999989262
167,explore_point,explore_point_-3.8_1.8,Rover1,1779.1499999989296,1786.1499999989232
169,explore_point,explore_point_-3.8_2.2,Rover2,1783.4999999989257,1788.699999998921
170,explore_point,explore_point_-3.8_2.4,Rover1,1786.6999999989227,1790.9499999989189
172,explore_point,explore_point_-3.8_2.8,Rover1,1791.4499999989184,1794.3499999989158
173,explore_point,explore_point_-3.8_3.0,Rover1,1794.7999999989154,1796.299999998914
168,explore_point,explore_point_-3.8_2.0,Rover0,1781.3499999989276,1904.8499999988153
174,explore_point,explore_point_-3.8_3.2,Rover1,1796.7499999989136,1910.69999999881
171,explore_point,explore_point_-3.8_2.6,Rover2,1789.1999999989205,1916.5499999988047
176,explore_point,explore_point_-3.8_3.6,Rover1,1916.9999999988042,1921.0499999988006
178,explore_point,explore_point_-3.8_4.0,Rover1,1921.5999999988,1924.899999998797
177,explore_point,explore_point_-3.8_3.8,Rover2,1916.9999999988042,1927.5999999987946
175,explore_point,explore_point_-3.8_3.4,Rover0,1916.9999999988042,1929.0999999987932
179,explore_point,explore_point_-3.8_4.2,Rover1,1925.4499999987966,1929.4999999987929
180,explore_point,explore_point_-3.8_4.4,Rover2,1928.149999998794,1933.9499999987888
182,explore_point,explore_point_-3.6_-4.2,Rover1,1929.9999999987924,2123.7999999989606
181,explore_point,explore_point_-3.6_-4.4,Rover0,1929.9999999987924,2124.2999999989624
184,explore_point,explore_point_-3.6_-3.8,Rover1,2124.699999998964,2126.7499999989714
185,explore_point,explore_point_-3.6_-3.6,Rover0,2124.7999999989643,2130.8999999989865
183,explore_point,explore_point_-3.6_-4.0,Rover2,1934.4999999987883,2131.6999999989894
186,explore_point,explore_point_-3.6_-3.4,Rover1,2127.2999999989734,2132.149999998991
187,explore_point,explore_point_-3.6_-3.2,Rover0,2132.149999998991,2136.299999999006
189,explore_point,explore_point_-3.6_-2.8,Rover1,2132.649999998993,2138.3999999990137
188,explore_point,explore_point_-3.6_-3.0,Rover2,2132.5499999989925,2140.09999999902
191,explore_point,explore_point_-3.6_-2.4,Rover1,2138.9499999990157,2143.099999999031
190,explore_point,explore_point_-3.6_-2.6,Rover0,2136.849999999008,2144.499999999036
193,explore_point,explore_point_-3.6_-2.0,Rover1,2143.649999999033,2147.599999999047
192,explore_point,explore_point_-3.6_-2.2,Rover2,2140.649999999022,2148.899999999052
195,explore_point,explore_point_-3.6_-1.6,Rover1,2148.149999999049,2152.2999999990643
194,explore_point,explore_point_-3.6_-1.8,Rover0,2145.049999999038,2153.299999999068
197,explore_point,explore_point_-3.6_-1.2,Rover1,2153.1999999990676,2156.7999999990807
196,explore_point,explore_point_-3.6_-1.4,Rover2,2149.449999999054,2157.699999999084
198,explore_point,explore_point_-3.6_-1.0,Rover0,2153.84999999907,2161.049999999096
199,explore_point,explore_point_-3.6_-0.8,Rover1,2157.699999999084,2162.5499999991016
200,explore_point,explore_point_-3.6_-0.6,Rover2,2158.249999999086,2166.3999999991156
203,explore_point,explore_point_-3.6_0.0,Rover2,2166.8499999991172,2169.6499999991274
201,explore_point,explore_point_-3.6_-0.4,Rover0,2161.599999999098,2295.699999999586
202,explore_point,explore_point_-3.6_-0.2,Rover1,2163.0999999991036,2296.9999999995907
204,explore_point,explore_point_-3.6_0.2,Rover2,2170.099999999129,2298.2999999995955
207,explore_point,explore_point_-3.6_0.8,Rover2,2298.8499999995975,2303.5499999996146
205,explore_point,explore_point_-3.6_0.4,Rover0,2296.249999999588,2304.499999999618
206,explore_point,explore_point_-3.6_0.6,Rover1,2297.5499999995927,2305.9999999996235
208,explore_point,explore_point_-3.6_1.0,Rover2,2304.449999999618,2307.499999999629
211,explore_point,explore_point_-3.6_1.6,Rover2,2308.049999999631,2313.4499999996506
209,explore_point,explore_point_-3.6_1.2,Rover0,2305.04999999962,2313.899999999652
210,explore_point,explore_point_-3.6_1.4,Rover1,2306.5499999996255,2314.2999999996537
212,explore_point,explore_point_-3.6_1.8,Rover2,2314.699999999655,2316.6999999996624
213,explore_point,explore_point_-3.6_2.0,Rover0,2314.7499999996553,2321.049999999678
214,explore_point,explore_point_-3.6_2.2,Rover1,2314.7499999996553,2322.349999999683
215,explore_point,explore_point_-3.6_2.4,Rover2,2317.2499999996644,2325.4499999996942
217,explore_point,explore_point_-3.6_2.8,Rover1,2322.899999999685,2328.399999999705
216,explore_point,explore_point_-3.6_2.6,Rover0,2321.59999999968,2328.899999999707
218,explore_point,explore_point_-3.6_3.0,Rover2,2325.9999999996962,2332.9999999997217
219,explore_point,explore_point_-3.6_3.2,Rover1,2329.2999999997082,2334.5999999997275
220,explore_point,explore_point_-3.6_3.4,Rover0,2329.3999999997086,2336.9999999997362
221,explore_point,explore_point_-3.6_3.6,Rover2,2333.5499999997237,2338.9499999997433
222,explore_point,explore_point_-3.6_3.8,Rover1,2335.1499999997295,2341.549999999753
223,explore_point,explore_point_-3.6_4.0,Rover0,2337.5499999997382,2344.5499999997637
224,explore_point,explore_point_-3.6_4.2,Rover2,2339.4999999997453,2346.499999999771
225,explore_point,explore_point_-3.6_4.4,Rover1,2342.099999999755,2348.499999999778
227,explore_point,explore_point_-3.4_-4.2,Rover2,2347.049999999773,2537.7000000004664
229,explore_point,explore_point_-3.4_-3.8,Rover2,2538.2500000004684,2539.9500000004746
230,explore_point,explore_point_-3.4_-3.6,Rover2,2540.5000000004766,2542.800000000485
226,explore_point,explore_point_-3.4_-4.4,Rover0,2345.0999999997657,2545.350000000494
231,explore_point,explore_point_-3.4_-3.4,Rover2,2543.350000000487,2546.3000000004977
233,explore_point,explore_point_-3.4_-3.0,Rover2,2546.8500000004997,2549.75000000051
234,explore_point,explore_point_-3.4_-2.8,Rover2,2550.250000000512,2697.4500000010476
232,explore_point,explore_point_-3.4_-3.2,Rover0,2546.2500000004975,2698.400000001051
228,explore_point,explore_point_-3.4_-4.0,Rover1,2349.04999999978,2699.9000000010565
235,explore_point,explore_point_-3.4_-2.6,Rover2,2698.350000001051,2702.000000001064
236,explore_point,explore_point_-3.4_-2.4,Rover0,2698.950000001053,2707.500000001084
238,explore_point,explore_point_-3.4_-2.0,Rover2,2702.550000001066,2707.9500000010858
240,explore_point,explore_point_-3.4_-1.6,Rover2,2708.4500000010876,2712.950000001104
237,explore_point,explore_point_-3.4_-2.2,Rover1,2700.4500000010585,2715.500000001113
239,explore_point,explore_point_-3.4_-1.8,Rover0,2708.4000000010874,2716.000000001115
241,explore_point,explore_point_-3.4_-1.4,Rover2,2713.500000001106,2717.100000001119
244,explore_point,explore_point_-3.4_-0.8,Rover2,2717.650000001121,2722.350000001138
243,explore_point,explore_point_-3.4_-1.0,Rover0,2716.500000001117,2724.7000000011467
245,explore_point,explore_point_-3.4_-0.6,Rover2,2722.90000000114,2725.850000001151
242,explore_point,explore_point_-3.4_-1.2,Rover1,2716.4000000011165,2727.0500000011552
247,explore_point,explore_point_-3.4_-0.2,Rover2,2726.400000001153,2730.3500000011672
246,explore_point,explore_point_-3.4_-0.4,Rover0,2725.2500000011487,2732.3000000011743
249,explore_point,explore_point_-3.4_0.2,Rover2,2730.9000000011692,2735.0500000011843
248,explore_point,explore_point_-3.4_0.0,Rover1,2727.6000000011572,2739.8000000012016
250,explore_point,explore_point_-3.4_0.4,Rover0,2732.8500000011763,2740.3000000012034
251,explore_point,explore_point_-3.4_0.6,Rover2,2735.6000000011863,2741.600000001208
252,explore_point,explore_point_-3.4_0.8,Rover1,2740.700000001205,2746.4000000012256
254,explore_point,explore_point_-3.4_1.2,Rover2,2742.15000000121,2747.65000000123
253,explore_point,explore_point_-3.4_1.0,Rover0,2740.8000000012053,2748.100000001232
256,explore_point,explore_point_-3.4_1.6,Rover2,2748.5500000012335,2753.0000000012496
255,explore_point,explore_point_-3.4_1.4,Rover1,2747.65000000123,2754.6000000012555
257,explore_point,explore_point_-3.4_1.8,Rover0,2748.6000000012336,2755.600000001259
258,explore_point,explore_point_-3.4_2.0,Rover2,2753.5500000012516,2758.7000000012704
261,explore_point,explore_point_-3.4_2.6,Rover2,2759.150000001272,2899.5000000017826
260,explore_point,explore_point_-3.4_2.4,Rover0,2756.150000001261,2901.0500000017882
259,explore_point,explore_point_-3.4_2.2,Rover1,2755.5000000012587,2902.1500000017923
262,explore_point,explore_point_-3.4_2.8,Rover2,2900.0500000017846,2903.450000001797
263,explore_point,explore_point_-3.4_3.0,Rover0,2901.6000000017902,2907.4000000018113
265,explore_point,explore_point_-3.4_3.4,Rover2,2904.000000001799,2909.3500000018184
264,explore_point,explore_point_-3.4_3.2,Rover1,2902.7000000017943,2912.1500000018286
267,explore_point,explore_point_-3.4_3.8,Rover2,2909.9000000018204,2914.8000000018383
266,explore_point,explore_point_-3.4_3.6,Rover0,2907.9500000018134,2915.25000000184
269,explore_point,explore_point_-3.4_4.2,Rover2,2915.7000000018415,2919.150000001854
268,explore_point,explore_point_-3.4_4.0,Rover1,2912.7000000018306,2920.9500000018606
270,explore_point,explore_point_-3.4_4.4,Rover0,2915.7500000018417,2923.55000000187
271,explore_point,explore_point_-3.2_-4.4,Rover2,2919.700000001856,3118.70000000258
274,explore_point,explore_point_-3.2_-3.8,Rover2,3119.250000002582,3122.750000002595
273,explore_point,explore_point_-3.2_-4.0,Rover0,2924.100000001872,3125.1000000026033
275,explore_point,explore_point_-3.2_-3.6,Rover2,3123.300000002597,3126.8500000026097
272,explore_point,explore_point_-3.2_-4.2,Rover1,2921.5000000018626,3130.4000000026226
276,explore_point,explore_point_-3.2_-3.4,Rover0,3125.6500000026053,3130.9000000026244
277,explore_point,explore_point_-3.2_-3.2,Rover2,3127.4000000026117,3132.8000000026314
279,explore_point,explore_point_-3.2_-2.8,Rover0,3131.4000000026263,3137.150000002647
280,explore_point,explore_point_-3.2_-2.6,Rover2,3133.3500000026334,3139.1000000026543
278,explore_point,explore_point_-3.2_-3.0,Rover1,3131.300000002626,3140.70000000266
281,explore_point,explore_point_-3.2_-2.4,Rover0,3137.700000002649,3142.900000002668
282,explore_point,explore_point_-3.2_-2.2,Rover2,3139.6500000026563,3144.850000002675
284,explore_point,explore_point_-3.2_-1.8,Rover0,3143.45000000267,3149.200000002691
283,explore_point,explore_point_-3.2_-2.0,Rover1,3141.250000002662,3150.300000002695
285,explore_point,explore_point_-3.2_-1.6,Rover2,3145.400000002677,3151.8000000027005
286,explore_point,explore_point_-3.2_-1.4,Rover0,3149.750000002693,3154.950000002712
288,explore_point,explore_point_-3.2_-1.0,Rover2,3152.3500000027025,3157.700000002722
290,explore_point,explore_point_-3.2_-0.6,Rover2,3158.250000002724,3160.500000002732
291,explore_point,explore_point_-3.2_-0.4,Rover2,3160.9500000027338,3162.2500000027385
292,explore_point,explore_point_-3.2_-0.2,Rover2,3162.70000000274,3163.9000000027445
293,explore_point,explore_point_-3.2_0.0,Rover2,3164.350000002746,3165.8500000027516
294,explore_point,explore_point_-3.2_0.2,Rover2,3166.300000002753,3167.8000000027587
295,explore_point,explore_point_-3.2_0.4,Rover2,3168.2500000027603,3169.4500000027647
296,explore_point,explore_point_-3.2_0.6,Rover2,3169.9000000027663,3309.5500000032744
287,explore_point,explore_point_-3.2_-1.2,Rover1,3150.850000002697,3310.050000003276
289,explore_point,explore_point_-3.2_-0.8,Rover0,3155.500000002714,3312.200000003284
297,explore_point,explore_point_-3.2_0.8,Rover2,3310.4500000032776,3313.350000003288
300,explore_point,explore_point_-3.2_1.4,Rover2,3313.90000000329,3319.600000003311
301,explore_point,explore_point_-3.2_1.6,Rover2,3320.150000003313,3322.2500000033206
302,explore_point,explore_point_-3.2_1.8,Rover2,3322.8000000033226,3325.700000003333
303,explore_point,explore_point_-3.2_2.0,Rover2,3326.250000003335,3328.700000003344
298,explore_point,explore_point_-3.2_1.0,Rover1,3310.550000003278,3329.200000003346
299,explore_point,explore_point_-3.2_1.2,Rover0,3312.750000003286,3330.950000003352
304,explore_point,explore_point_-3.2_2.2,Rover2,3329.6000000033473,3333.10000000336
307,explore_point,explore_point_-3.2_2.8,Rover2,3333.650000003362,3338.350000003379
305,explore_point,explore_point_-3.2_2.4,Rover1,3329.7000000033477,3341.30000000339
308,explore_point,explore_point_-3.2_3.0,Rover2,3338.900000003381,3341.7000000033913
306,explore_point,explore_point_-3.2_2.6,Rover0,3331.500000003354,3343.6000000033982
310,explore_point,explore_point_-3.2_3.4,Rover2,3342.200000003393,3346.1500000034075
309,explore_point,explore_point_-3.2_3.2,Rover1,3342.200000003393,3349.7500000034206
312,explore_point,explore_point_-3.2_3.8,Rover2,3346.7000000034095,3351.250000003426
311,explore_point,explore_point_-3.2_3.6,Rover0,3344.1500000034002,3353.8000000034353
314,explore_point,explore_point_-3.2_4.2,Rover2,3351.800000003428,3356.3500000034446
313,explore_point,explore_point_-3.2_4.0,Rover1,3350.3000000034226,3359.750000003457
315,explore_point,explore_point_-3.2_4.4,Rover0,3354.3500000034373,3361.950000003465
316,explore_point,explore_point_-3.0_-4.4,Rover2,3356.9000000034466,3527.950000004069
319,explore_point,explore_point_-3.0_-3.8,Rover2,3528.500000004071,3531.800000004083
320,explore_point,explore_point_-3.0_-3.6,Rover2,3532.350000004085,3535.650000004097
321,explore_point,explore_point_-3.0_-3.4,Rover2,3536.200000004099,3538.3000000041066
322,explore_point,explore_point_-3.0_-3.2,Rover2,3538.8500000041086,3541.5500000041184
323,explore_point,explore_point_-3.0_-3.0,Rover2,3542.1000000041204,3544.200000004128
