Numer zadania,Nazwa zadania,Numer pola,£azik,Czas wystawienia,Czas zrealizowania
28,explore_point,explore_point_-4.4_1.0,Rover2,130.3999999999954,135.74999999999662
29,explore_point,explore_point_-4.4_1.2,Rover1,132.5999999999959,138.54999999999725
30,explore_point,explore_point_-4.4_1.4,Rover2,136.29999999999674,141.04999999999782
31,explore_point,explore_point_-4.4_1.6,Rover1,139.09999999999738,143.24999999999832
32,explore_point,explore_point_-4.4_1.8,Rover2,141.59999999999795,146.34999999999903
33,explore_point,explore_point_-4.4_2.0,Rover1,143.79999999999845,148.54999999999953
34,explore_point,explore_point_-4.4_2.2,Rover2,146.89999999999915,150.85000000000005
35,explore_point,explore_point_-4.4_2.4,Rover1,149.09999999999965,153.05000000000055
36,explore_point,explore_point_-4.4_2.6,Rover2,151.40000000000018,155.9500000000012
37,explore_point,explore_point_-4.4_2.8,Rover1,153.60000000000068,158.1500000000017
38,explore_point,explore_point_-4.4_3.0,Rover2,156.50000000000134,161.05000000000237
39,explore_point,explore_point_-4.4_3.2,Rover1,158.70000000000184,163.25000000000287
40,explore_point,explore_point_-4.4_3.4,Rover2,161.6000000000025,166.35000000000358
41,explore_point,explore_point_-4.4_3.6,Rover1,163.800000000003,167.95000000000394
42,explore_point,explore_point_-4.4_3.8,Rover2,166.9000000000037,170.30000000000447
43,explore_point,explore_point_-4.4_4.0,Rover1,168.45000000000405,171.65000000000478
44,explore_point,explore_point_-4.4_4.2,Rover2,170.8000000000046,174.00000000000531
45,explore_point,explore_point_-4.4_4.4,Rover1,172.1500000000049,175.95000000000576
27,explore_point,explore_point_-4.4_0.8,Rover0,127.64999999999489,301.5000000000343
48,explore_point,explore_point_-4.2_-4.0,Rover0,302.0500000000344,332.9000000000414
47,explore_point,explore_point_-4.2_-4.2,Rover1,176.45000000000587,333.3000000000415
49,explore_point,explore_point_-4.2_-3.8,Rover0,333.8000000000416,335.450000000042
50,explore_point,explore_point_-4.2_-3.6,Rover1,333.8000000000416,337.7500000000425
51,explore_point,explore_point_-4.2_-3.4,Rover0,336.0000000000421,339.3500000000429
52,explore_point,explore_point_-4.2_-3.2,Rover1,338.30000000004264,342.8500000000437
53,explore_point,explore_point_-4.2_-3.0,Rover0,339.900000000043,343.8500000000439
54,explore_point,explore_point_-4.2_-2.8,Rover1,343.7500000000439,347.95000000004484
55,explore_point,explore_point_-4.2_-2.6,Rover0,344.40000000004403,349.5500000000452
56,explore_point,explore_point_-4.2_-2.4,Rover1,348.50000000004496,353.050000000046
57,explore_point,explore_point_-4.2_-2.2,Rover0,350.1000000000453,354.8500000000464
58,explore_point,explore_point_-4.2_-2.0,Rover1,353.6000000000461,357.1000000000469
60,explore_point,explore_point_-4.2_-1.6,Rover1,357.550000000047,519.2000000000755
59,explore_point,explore_point_-4.2_-1.8,Rover0,355.40000000004653,526.6500000000688
46,explore_point,explore_point_-4.2_-4.4,Rover2,174.50000000000543,527.9500000000676
61,explore_point,explore_point_-4.2_-1.4,Rover1,524.8000000000704,528.4500000000671
64,explore_point,explore_point_-4.2_-0.8,Rover1,528.9500000000667,534.4000000000617
62,explore_point,explore_point_-4.2_-1.2,Rover0,527.5500000000679,534.9000000000613
65,explore_point,explore_point_-4.2_-0.6,Rover1,535.3000000000609,537.5500000000588
67,explore_point,explore_point_-4.2_-0.2,Rover1,538.1000000000583,541.4000000000553
66,explore_point,explore_point_-4.2_-0.4,Rover0,535.4000000000608,542.4000000000544
68,explore_point,explore_point_-4.2_0.0,Rover1,542.3000000000545,545.3000000000518
69,explore_point,explore_point_-4.2_0.2,Rover0,542.9500000000539,548.1000000000492
70,explore_point,explore_point_-4.2_0.4,Rover1,545.8500000000513,551.0000000000466
71,explore_point,explore_point_-4.2_0.6,Rover0,548.6500000000487,553.2000000000446
72,explore_point,explore_point_-4.2_0.8,Rover1,551.5500000000461,556.100000000042
63,explore_point,explore_point_-4.2_-1.0,Rover2,528.8500000000668,558.1500000000401
73,explore_point,explore_point_-4.2_1.0,Rover0,553.7500000000441,558.6000000000397
74,explore_point,explore_point_-4.2_1.2,Rover1,556.6500000000415,561.8500000000367
76,explore_point,explore_point_-4.2_1.6,Rover0,559.1000000000392,565.0500000000338
77,explore_point,explore_point_-4.2_1.8,Rover1,562.4000000000362,568.150000000031
78,explore_point,explore_point_-4.2_2.0,Rover0,565.6000000000333,569.5500000000297
79,explore_point,explore_point_-4.2_2.2,Rover1,568.7000000000305,572.6500000000269
80,explore_point,explore_point_-4.2_2.4,Rover0,570.1000000000292,574.0500000000256
81,explore_point,explore_point_-4.2_2.6,Rover1,573.2000000000264,577.7500000000223
82,explore_point,explore_point_-4.2_2.8,Rover0,574.6000000000251,579.150000000021
83,explore_point,explore_point_-4.2_3.0,Rover1,578.3000000000218,582.8000000000177
75,explore_point,explore_point_-4.2_1.4,Rover2,559.0500000000393,583.2000000000173
84,explore_point,explore_point_-4.2_3.2,Rover0,579.7000000000205,584.9000000000158
85,explore_point,explore_point_-4.2_3.4,Rover1,583.7000000000169,587.4500000000135
88,explore_point,explore_point_-4.2_4.0,Rover1,587.950000000013,590.9500000000103
89,explore_point,explore_point_-4.2_4.2,Rover1,591.4000000000099,592.6000000000088
90,explore_point,explore_point_-4.2_4.4,Rover1,593.0500000000084,594.550000000007
87,explore_point,explore_point_-4.2_3.8,Rover0,585.4500000000153,754.9499999998611
86,explore_point,explore_point_-4.2_3.6,Rover2,583.7000000000169,763.4999999998533
92,explore_point,explore_point_-4.0_-4.2,Rover0,755.4999999998606,928.4999999997033
93,explore_point,explore_point_-4.0_-4.0,Rover2,764.0499999998528,928.9499999997029
91,explore_point,explore_point_-4.0_-4.4,Rover1,595.0000000000066,930.0999999997018
94,explore_point,explore_point_-4.0_-3.8,Rover0,929.3999999997025,932.4499999996997
95,explore_point,explore_point_-4.0_-3.6,Rover2,929.4499999997024,932.8999999996993
98,explore_point,explore_point_-4.0_-3.0,Rover2,933.3999999996988,939.0499999996937
96,explore_point,explore_point_-4.0_-3.4,Rover1,930.6499999997013,939.8999999996929
97,explore_point,explore_point_-4.0_-3.2,Rover0,933.3499999996989,940.3499999996925
99,explore_point,explore_point_-4.0_-2.8,Rover2,940.2999999996925,942.8499999996902
100,explore_point,explore_point_-4.0_-2.6,Rover1,940.7499999996921,947.9999999996855
101,explore_point,explore_point_-4.0_-2.4,Rover0,940.849999999692,948.4999999996851
102,explore_point,explore_point_-4.0_-2.2,Rover2,943.3999999996897,949.7999999996839
103,explore_point,explore_point_-4.0_-2.0,Rover1,948.8999999996847,954.9499999996792
104,explore_point,explore_point_-4.0_-1.8,Rover0,948.9999999996846,955.4499999996788
105,explore_point,explore_point_-4.0_-1.6,Rover2,950.3499999996834,956.7499999996776
106,explore_point,explore_point_-4.0_-1.4,Rover1,955.8499999996784,962.4999999996724
107,explore_point,explore_point_-4.0_-1.2,Rover0,955.9499999996783,963.3499999996716
108,explore_point,explore_point_-4.0_-1.0,Rover2,957.2999999996771,963.7499999996712
109,explore_point,explore_point_-4.0_-0.8,Rover1,963.7499999996712,968.4499999996669
111,explore_point,explore_point_-4.0_-0.4,Rover2,964.2499999996708,969.7499999996658
110,explore_point,explore_point_-4.0_-0.6,Rover0,964.1999999996708,1064.4499999995796
113,explore_point,explore_point_-4.0_0.0,Rover2,970.2499999996653,1075.3999999995697
112,explore_point,explore_point_-4.0_-0.2,Rover1,968.9499999996665,1078.9499999995664
115,explore_point,explore_point_-4.0_0.4,Rover2,1075.8999999995692,1080.0499999995654
114,explore_point,explore_point_-4.0_0.2,Rover0,1075.8499999995693,1083.9999999995619
117,explore_point,explore_point_-4.0_0.8,Rover2,1080.599999999565,1085.7499999995603
116,explore_point,explore_point_-4.0_0.6,Rover1,1079.499999999566,1087.7499999995584
119,explore_point,explore_point_-4.0_1.2,Rover2,1086.2999999995598,1090.449999999556
118,explore_point,explore_point_-4.0_1.0,Rover0,1084.5499999995614,1092.7999999995538
121,explore_point,explore_point_-4.0_1.6,Rover2,1090.9999999995555,1095.1499999995517
120,explore_point,explore_point_-4.0_1.4,Rover1,1088.299999999558,1096.1499999995508
123,explore_point,explore_point_-4.0_2.0,Rover2,1096.049999999551,1099.6499999995476
122,explore_point,explore_point_-4.0_1.8,Rover0,1093.3499999995533,1102.1999999995453
124,explore_point,explore_point_-4.0_2.2,Rover1,1096.6999999995503,1103.8999999995438
125,explore_point,explore_point_-4.0_2.4,Rover2,1100.1999999995471,1106.5999999995413
126,explore_point,explore_point_-4.0_2.6,Rover0,1102.7499999995448,1109.7499999995384
127,explore_point,explore_point_-4.0_2.8,Rover1,1104.4499999995433,1110.8499999995374
128,explore_point,explore_point_-4.0_3.0,Rover2,1107.1499999995408,1113.1499999995353
129,explore_point,explore_point_-4.0_3.2,Rover0,1110.299999999538,1116.699999999532
130,explore_point,explore_point_-4.0_3.4,Rover1,1111.399999999537,1118.3999999995306
131,explore_point,explore_point_-4.0_3.6,Rover2,1113.6999999995348,1119.4999999995296
132,explore_point,explore_point_-4.0_3.8,Rover0,1117.2499999995316,1123.6999999995257
134,explore_point,explore_point_-4.0_4.2,Rover2,1120.049999999529,1124.9999999995246
135,explore_point,explore_point_-4.0_4.4,Rover0,1124.1999999995253,1234.6999999994248
133,explore_point,explore_point_-4.0_4.0,Rover1,1118.94999999953,1236.599999999423
136,explore_point,explore_point_-3.8_-4.4,Rover2,1125.499999999524,1396.9499999992772
139,explore_point,explore_point_-3.8_-3.8,Rover2,1397.4999999992767,1400.9999999992735
140,explore_point,explore_point_-3.8_-3.6,Rover2,1401.549999999273,1404.2499999992706
141,explore_point,explore_point_-3.8_-3.4,Rover2,1404.79999999927,1407.6999999992674
138,explore_point,explore_point_-3.8_-4.0,Rover1,1237.1499999994226,1409.0999999992662
142,explore_point,explore_point_-3.8_-3.2,Rover2,1408.249999999267,1410.9999999992644
137,explore_point,explore_point_-3.8_-4.2,Rover0,1235.2499999994243,1413.1499999992625
144,explore_point,explore_point_-3.8_-2.8,Rover2,1411.549999999264,1416.6999999992593
143,explore_point,explore_point_-3.8_-3.0,Rover1,1409.6499999992657,1417.8999999992582
146,explore_point,explore_point_-3.8_-2.4,Rover2,1417.2499999992588,1421.1999999992552
147,explore_point,explore_point_-3.8_-2.2,Rover1,1418.4499999992577,1424.799999999252
148,explore_point,explore_point_-3.8_-2.0,Rover2,1421.7499999992547,1425.699999999251
145,explore_point,explore_point_-3.8_-2.6,Rover0,1413.699999999262,1428.6499999992484
149,explore_point,explore_point_-3.8_-1.8,Rover1,1425.699999999251,1430.5499999992467
150,explore_point,explore_point_-3.8_-1.6,Rover2,1426.2499999992506,1431.4499999992458
153,explore_point,explore_point_-3.8_-1.0,Rover2,1431.9999999992453,1551.2999999991368
152,explore_point,explore_point_-3.8_-1.2,Rover1,1431.4499999992458,1551.7999999991364
151,explore_point,explore_point_-3.8_-1.4,Rover0,1429.199999999248,1553.9499999991344
154,explore_point,explore_point_-3.8_-0.8,Rover2,1552.199999999136,1555.499999999133
155,explore_point,explore_point_-3.8_-0.6,Rover1,1552.299999999136,1558.2999999991305
157,explore_point,explore_point_-3.8_-0.2,Rover2,1556.0499999991325,1561.1999999991278
156,explore_point,explore_point_-3.8_-0.4,Rover0,1554.499999999134,1564.299999999125
158,explore_point,explore_point_-3.8_0.0,Rover1,1558.84999999913,1564.6999999991247
159,explore_point,explore_point_-3.8_0.2,Rover2,1561.7499999991273,1566.3499999991232
161,explore_point,explore_point_-3.8_0.6,Rover1,1565.1999999991242,1570.949999999119
160,explore_point,explore_point_-3.8_0.4,Rover0,1565.1999999991242,1572.9499999991172
162,explore_point,explore_point_-3.8_0.8,Rover2,1566.8999999991227,1574.4999999991157
163,explore_point,explore_point_-3.8_1.0,Rover1,1571.4999999991185,1577.2999999991132
164,explore_point,explore_point_-3.8_1.2,Rover0,1573.4999999991167,1580.4999999991103
165,explore_point,explore_point_-3.8_1.4,Rover2,1575.0499999991152,1581.6499999991092
166,explore_point,explore_point_-3.8_1.6,Rover1,1577.8499999991127,1583.8499999991072
167,explore_point,explore_point_-3.8_1.8,Rover0,1581.0499999991098,1587.449999999104
168,explore_point,explore_point_-3.8_2.0,Rover2,1582.1999999991087,1588.599999999103
169,explore_point,explore_point_-3.8_2.2,Rover1,1584.3999999991067,1590.3999999991013
171,explore_point,explore_point_-3.8_2.6,Rover2,1589.1499999991024,1594.7999999990973
172,explore_point,explore_point_-3.8_2.8,Rover1,1590.9499999991008,1596.299999999096
173,explore_point,explore_point_-3.8_3.0,Rover2,1595.2999999990968,1598.9499999990935
174,explore_point,explore_point_-3.8_3.2,Rover1,1596.7999999990955,1600.599999999092
170,explore_point,explore_point_-3.8_2.4,Rover0,1587.9999999991035,1712.5499999989902
176,explore_point,explore_point_-3.8_3.6,Rover1,1601.0499999990916,1713.849999998989
175,explore_point,explore_point_-3.8_3.4,Rover2,1599.449999999093,1715.1499999989878
178,explore_point,explore_point_-3.8_4.0,Rover1,1714.3999999989885,1718.5499999989847
179,explore_point,explore_point_-3.8_4.2,Rover2,1715.6999999989873,1722.649999998981
180,explore_point,explore_point_-3.8_4.4,Rover1,1719.0999999989842,1724.2499999989795
177,explore_point,explore_point_-3.8_3.8,Rover0,1713.0999999989897,1726.2499999989777
182,explore_point,explore_point_-3.6_-4.2,Rover1,1724.799999998979,1896.499999998823
183,explore_point,explore_point_-3.6_-4.0,Rover0,1726.7999999989772,1898.2999999988212
184,explore_point,explore_point_-3.6_-3.8,Rover1,1897.0499999988224,1899.3999999988202
185,explore_point,explore_point_-3.6_-3.6,Rover0,1898.8499999988207,1902.1999999988177
186,explore_point,explore_point_-3.6_-3.4,Rover1,1899.9499999988197,1904.099999998816
187,explore_point,explore_point_-3.6_-3.2,Rover0,1902.7499999988172,1907.299999998813
181,explore_point,explore_point_-3.6_-4.4,Rover2,1723.1999999989805,1908.449999998812
188,explore_point,explore_point_-3.6_-3.0,Rover1,1904.6499999988155,1909.449999998811
189,explore_point,explore_point_-3.6_-2.8,Rover0,1907.8499999988126,1912.4499999988084
191,explore_point,explore_point_-3.6_-2.4,Rover1,1909.9999999988106,1915.3499999988057
193,explore_point,explore_point_-3.6_-2.0,Rover1,1915.8999999988052,1919.549999998802
192,explore_point,explore_point_-3.6_-2.2,Rover0,1912.9999999988079,1920.0499999988015
194,explore_point,explore_point_-3.6_-1.8,Rover1,1920.449999998801,1923.0999999987987
190,explore_point,explore_point_-3.6_-2.6,Rover2,1909.3499999988112,1924.999999998797
195,explore_point,explore_point_-3.6_-1.6,Rover0,1920.549999998801,1926.3499999987957
196,explore_point,explore_point_-3.6_-1.4,Rover1,1923.6499999987982,1928.249999998794
198,explore_point,explore_point_-3.6_-1.0,Rover0,1926.8999999987952,1932.64999999879
199,explore_point,explore_point_-3.6_-0.8,Rover1,1928.7999999987935,1933.5999999987891
201,explore_point,explore_point_-3.6_-0.4,Rover1,1934.0499999987887,1936.1499999987868
202,explore_point,explore_point_-3.6_-0.2,Rover1,1936.5999999987864,1937.7999999987853
200,explore_point,explore_point_-3.6_-0.6,Rover0,1933.1499999987896,2048.1499999986854
203,explore_point,explore_point_-3.6_0.0,Rover1,1938.249999998785,2048.549999998687
205,explore_point,explore_point_-3.6_0.4,Rover1,2049.0499999986887,2052.3499999987007
197,explore_point,explore_point_-3.6_-1.2,Rover2,1925.5499999987965,2053.6499999987054
206,explore_point,explore_point_-3.6_0.6,Rover1,2052.8999999987027,2056.799999998717
204,explore_point,explore_point_-3.6_0.2,Rover0,2049.0499999986887,2057.2999999987187
208,explore_point,explore_point_-3.6_1.0,Rover1,2057.69999999872,2061.1499999987327
210,explore_point,explore_point_-3.6_1.4,Rover1,2061.6999999987347,2064.9999999987467
209,explore_point,explore_point_-3.6_1.2,Rover0,2057.7999999987205,2066.5999999987525
211,explore_point,explore_point_-3.6_1.6,Rover1,2065.5499999987487,2068.2999999987587
207,explore_point,explore_point_-3.6_0.8,Rover2,2054.1999999987074,2072.199999998773
212,explore_point,explore_point_-3.6_1.8,Rover0,2067.1499999987545,2073.1499999987764
213,explore_point,explore_point_-3.6_2.0,Rover1,2068.8499999987607,2074.0499999987796
215,explore_point,explore_point_-3.6_2.4,Rover0,2074.0499999987796,2079.9999999988013
216,explore_point,explore_point_-3.6_2.6,Rover1,2074.5999999987816,2080.3999999988027
217,explore_point,explore_point_-3.6_2.8,Rover0,2080.8999999988046,2084.1499999988164
218,explore_point,explore_point_-3.6_3.0,Rover1,2080.8999999988046,2086.799999998826
214,explore_point,explore_point_-3.6_2.2,Rover2,2073.099999998776,2087.1999999988275
219,explore_point,explore_point_-3.6_3.2,Rover0,2084.6999999988184,2090.4999999988395
220,explore_point,explore_point_-3.6_3.4,Rover1,2087.6999999988293,2091.5999999988435
223,explore_point,explore_point_-3.6_4.0,Rover1,2092.1499999988455,2096.5499999988615
224,explore_point,explore_point_-3.6_4.2,Rover1,2096.999999998863,2098.4999999988686
225,explore_point,explore_point_-3.6_4.4,Rover1,2098.94999999887,2100.1499999988746
222,explore_point,explore_point_-3.6_3.8,Rover0,2091.0499999988415,2212.449999999283
221,explore_point,explore_point_-3.6_3.6,Rover2,2087.6999999988293,2213.5999999992873
228,explore_point,explore_point_-3.4_-4.0,Rover2,2214.1499999992893,2367.749999999848
229,explore_point,explore_point_-3.4_-3.8,Rover2,2368.29999999985,2369.7999999998556
226,explore_point,explore_point_-3.4_-4.4,Rover1,2211.3999999992793,2372.7999999998665
230,explore_point,explore_point_-3.4_-3.6,Rover2,2370.3499999998576,2373.6999999998698
232,explore_point,explore_point_-3.4_-3.2,Rover2,2374.2499999998718,2377.7499999998845
227,explore_point,explore_point_-3.4_-4.2,Rover0,2212.999999999285,2379.0999999998894
233,explore_point,explore_point_-3.4_-3.0,Rover2,2378.2999999998865,2381.0499999998965
231,explore_point,explore_point_-3.4_-3.4,Rover1,2373.6999999998698,2382.249999999901
235,explore_point,explore_point_-3.4_-2.6,Rover2,2381.5999999998985,2386.7499999999172
234,explore_point,explore_point_-3.4_-2.8,Rover0,2379.6499999998914,2390.6499999999314
236,explore_point,explore_point_-3.4_-2.4,Rover1,2382.799999999903,2391.049999999933
237,explore_point,explore_point_-3.4_-2.2,Rover2,2387.2999999999192,2391.899999999936
239,explore_point,explore_point_-3.4_-1.8,Rover1,2391.899999999936,2397.899999999958
240,explore_point,explore_point_-3.4_-1.6,Rover2,2392.449999999938,2398.799999999961
238,explore_point,explore_point_-3.4_-2.0,Rover0,2391.899999999936,2400.3499999999667
242,explore_point,explore_point_-3.4_-1.2,Rover2,2399.349999999963,2403.2999999999774
241,explore_point,explore_point_-3.4_-1.4,Rover1,2398.799999999961,2404.499999999982
244,explore_point,explore_point_-3.4_-0.8,Rover2,2403.8499999999794,2407.899999999994
245,explore_point,explore_point_-3.4_-0.6,Rover1,2405.049999999984,2410.7500000000045
246,explore_point,explore_point_-3.4_-0.4,Rover2,2408.399999999996,2411.6000000000076
247,explore_point,explore_point_-3.4_-0.2,Rover1,2411.6000000000076,2414.6000000000186
248,explore_point,explore_point_-3.4_0.0,Rover2,2412.1000000000095,2517.9000000003944
249,explore_point,explore_point_-3.4_0.2,Rover1,2415.05000000002,2520.1000000004024
243,explore_point,explore_point_-3.4_-1.0,Rover0,2400.8999999999687,2522.1000000004096
250,explore_point,explore_point_-3.4_0.4,Rover2,2518.4500000003964,2523.6500000004153
251,explore_point,explore_point_-3.4_0.6,Rover1,2520.6500000004044,2525.8500000004233
253,explore_point,explore_point_-3.4_1.0,Rover2,2524.2000000004173,2529.5500000004367
254,explore_point,explore_point_-3.4_1.2,Rover1,2526.4000000004253,2531.7500000004447
255,explore_point,explore_point_-3.4_1.4,Rover2,2530.1000000004387,2534.050000000453
256,explore_point,explore_point_-3.4_1.6,Rover1,2532.3000000004467,2536.250000000461
257,explore_point,explore_point_-3.4_1.8,Rover2,2534.600000000455,2539.1500000004717
252,explore_point,explore_point_-3.4_0.8,Rover0,2522.6500000004116,2540.100000000475
258,explore_point,explore_point_-3.4_2.0,Rover1,2536.800000000463,2542.2000000004828
259,explore_point,explore_point_-3.4_2.2,Rover2,2540.050000000475,2544.500000000491
261,explore_point,explore_point_-3.4_2.6,Rover1,2542.7500000004848,2547.9000000005035
262,explore_point,explore_point_-3.4_2.8,Rover2,2545.050000000493,2551.4000000005162
263,explore_point,explore_point_-3.4_3.0,Rover1,2548.4500000005055,2553.6000000005242
260,explore_point,explore_point_-3.4_2.4,Rover0,2540.650000000477,2555.400000000531
264,explore_point,explore_point_-3.4_3.2,Rover2,2551.9500000005182,2556.7500000005357
265,explore_point,explore_point_-3.4_3.4,Rover1,2554.1500000005262,2558.4000000005417
267,explore_point,explore_point_-3.4_3.8,Rover2,2557.2500000005375,2561.800000000554
268,explore_point,explore_point_-3.4_4.0,Rover1,2558.9000000005435,2563.45000000056
269,explore_point,explore_point_-3.4_4.2,Rover2,2562.300000000556,2565.7500000005684
270,explore_point,explore_point_-3.4_4.4,Rover1,2563.950000000562,2662.8000000009215
266,explore_point,explore_point_-3.4_3.6,Rover0,2555.950000000533,2669.200000000945
271,explore_point,explore_point_-3.2_-4.4,Rover2,2566.20000000057,2819.5000000014916
274,explore_point,explore_point_-3.2_-3.8,Rover2,2820.0500000014936,2823.5500000015063
275,explore_point,explore_point_-3.2_-3.6,Rover2,2824.1000000015083,2826.4000000015167
276,explore_point,explore_point_-3.2_-3.4,Rover2,2826.9500000015187,2829.0500000015263
272,explore_point,explore_point_-3.2_-4.2,Rover1,2663.3500000009235,2830.850000001533
277,explore_point,explore_point_-3.2_-3.2,Rover2,2829.6000000015283,2833.1500000015412
273,explore_point,explore_point_-3.2_-4.0,Rover0,2669.750000000947,2835.1000000015483
279,explore_point,explore_point_-3.2_-2.8,Rover2,2833.7000000015432,2837.8500000015583
278,explore_point,explore_point_-3.2_-3.0,Rover1,2831.400000001535,2840.8500000015692
281,explore_point,explore_point_-3.2_-2.4,Rover2,2838.4000000015603,2842.5500000015754
280,explore_point,explore_point_-3.2_-2.6,Rover0,2835.6500000015503,2846.50000000159
283,explore_point,explore_point_-3.2_-2.0,Rover2,2843.1000000015774,2848.250000001596
282,explore_point,explore_point_-3.2_-2.2,Rover1,2841.4000000015712,2850.2500000016034
285,explore_point,explore_point_-3.2_-1.6,Rover2,2848.800000001598,2852.7500000016125
284,explore_point,explore_point_-3.2_-1.8,Rover0,2847.050000001592,2855.5000000016225
286,explore_point,explore_point_-3.2_-1.4,Rover1,2850.8000000016054,2858.100000001632
287,explore_point,explore_point_-3.2_-1.2,Rover2,2853.3000000016145,2858.5000000016335
289,explore_point,explore_point_-3.2_-0.8,Rover1,2858.950000001635,2863.7500000016526
290,explore_point,explore_point_-3.2_-0.6,Rover2,2858.950000001635,2864.150000001654
291,explore_point,explore_point_-3.2_-0.4,Rover1,2864.6000000016556,2867.1000000016647
292,explore_point,explore_point_-3.2_-0.2,Rover2,2864.6000000016556,2867.950000001668
293,explore_point,explore_point_-3.2_0.0,Rover2,2868.4000000016695,2869.900000001675
294,explore_point,explore_point_-3.2_0.2,Rover2,2870.3500000016766,2871.550000001681
295,explore_point,explore_point_-3.2_0.4,Rover2,2872.0000000016826,2873.200000001687
296,explore_point,explore_point_-3.2_0.6,Rover2,2873.6500000016886,2875.2500000016944
297,explore_point,explore_point_-3.2_0.8,Rover2,2875.700000001696,2877.300000001702
298,explore_point,explore_point_-3.2_1.0,Rover2,2877.7500000017035,2878.950000001708
299,explore_point,explore_point_-3.2_1.2,Rover2,2879.4000000017095,2880.900000001715
300,explore_point,explore_point_-3.2_1.4,Rover2,2881.3500000017166,2882.550000001721
301,explore_point,explore_point_-3.2_1.6,Rover2,2883.0000000017226,2884.6000000017284
302,explore_point,explore_point_-3.2_1.8,Rover2,2885.05000000173,3021.4500000022263
304,explore_point,explore_point_-3.2_2.2,Rover2,3022.0000000022283,3025.3000000022403
288,explore_point,explore_point_-3.2_-1.0,Rover0,2856.0500000016245,3026.850000002246
305,explore_point,explore_point_-3.2_2.4,Rover2,3025.8500000022423,3029.400000002255
307,explore_point,explore_point_-3.2_2.8,Rover2,3029.950000002257,3033.250000002269
308,explore_point,explore_point_-3.2_3.0,Rover2,3033.800000002271,3036.1000000022796
309,explore_point,explore_point_-3.2_3.2,Rover2,3036.6500000022816,3038.95000000229
303,explore_point,explore_point_-3.2_2.0,Rover1,3020.500000002223,3040.950000002297
310,explore_point,explore_point_-3.2_3.4,Rover2,3039.500000002292,3042.250000002302
312,explore_point,explore_point_-3.2_3.8,Rover2,3042.800000002304,3046.700000002318
313,explore_point,explore_point_-3.2_4.0,Rover2,3047.25000000232,3049.95000000233
314,explore_point,explore_point_-3.2_4.2,Rover2,3050.500000002332,3052.8000000023403
311,explore_point,explore_point_-3.2_3.6,Rover1,3041.500000002299,3055.200000002349
315,explore_point,explore_point_-3.2_4.4,Rover2,3053.3500000023423,3056.300000002353
306,explore_point,explore_point_-3.2_2.6,Rover0,3027.400000002248,3059.4500000023645
317,explore_point,explore_point_-3.0_-4.2,Rover2,3056.850000002355,3266.600000003118
319,explore_point,explore_point_-3.0_-3.8,Rover2,3267.15000000312,3269.4500000031285
320,explore_point,explore_point_-3.0_-3.6,Rover2,3270.0000000031305,3272.100000003138
318,explore_point,explore_point_-3.0_-4.0,Rover0,3060.0000000023665,3273.450000003143
316,explore_point,explore_point_-3.0_-4.4,Rover1,3055.750000002351,3275.700000003151
321,explore_point,explore_point_-3.0_-3.4,Rover2,3272.65000000314,3276.1000000031527
